Run ID,Oportunidade,Conta,Perfil Cliente,Vendedor,Gross,Net,Portfólio,Segmento,Família Produto,Status,Fiscal Q,Data Fechamento,Ciclo (dias),Produtos,📝 Resumo Análise,🎯 Causa Raiz,⚠️ Causas Secundárias,Tipo Resultado,Evitável?,🚨 Sinais Alerta,Momento Crítico,💡 Lições Aprendidas,# Atividades,Ativ. 7d,Ativ. 30d,Distribuição Tipos,Período Pico,Cadência Média (dias),# Total Mudanças,# Mudanças Críticas,Mudanças Close Date,Mudanças Stage,Mudanças Valor,Campos + Alterados,Padrão Mudanças,Freq. Mudanças,# Editores,🏷️ Labels,🕐 Última Atualização
2026-02-02T07:27:01.203Z,#Sprint2 #Vertex AI CSDJ-119055--[GCP] CSJT_Integração Gemini_Projeto CHAT Justiça do Trabalho,Conselho Superior da Justiça de Trabalho,NOVO CLIENTE,Lucas Valverde,80000,9600,-,Gobierno,GCP Consumption,Perdida,FY25-Q4,31-10-2025,351,GCP Consumo,"O deal foi perdido devido a falhas fundamentais na qualificação inicial, especificamente a ausência de orçamento e interesse confirmado por parte do cliente. A situação foi agravada pelo abandono do deal, evidenciado por 157 dias de inatividade, resultando na perda na fase 0%.",Má Qualificação (Falta de Orçamento e Interesse/Necessidade),"Abandono do Deal (157 dias de inatividade), Falta de Champion/Sponsor, Engajamento insuficiente (apenas 2 ações)",MA_QUALIFICACAO,SIM,"Inatividade extrema (157 dias), Perda na fase 0% (indica que nunca houve progresso real), Motivo de perda: Cliente sem orçamento / Não interessado, Volume de atividades extremamente baixo (2 ações)","Qualificação Inicial (O deal deveria ter sido desqualificado logo após as primeiras 2 atividades, ao falhar nos critérios de BANT/MEDDIC)","Implementar um processo de qualificação mais rigoroso para novos clientes, focando na confirmação de Orçamento (Budget) e Interesse/Necessidade (Need). Estabelecer um limite máximo de inatividade (ex: 30-45 dias) para desqualificação automática, evitando o acúmulo de deals 'zumbis' no pipeline.",2,0,0,"Reuniones / Videoconferencia(1), Outro(1)",2025-08 (1 atividades),145,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"GAPS DE QUALIFICAÇÃO, ABANDONO, NOVO CLIENTE, SETOR PÚBLICO",
2026-02-02T07:27:01.203Z,IIDP-116710-IPEA - INSTITUTO DE PESQUISA ECONOMICA APLICADA-,IPEA - INSTITUTO DE PESQUISA ECONOMICA APLICADA,NOVO CLIENTE,Lucas Valverde,60000,7200,-,Gobierno,GCP Consumption,Perdida,FY25-Q3,31-08-2025,346,GCP Consumo,"O deal foi perdido devido à má qualificação inicial e subsequente abandono, evidenciado por apenas uma atividade e 247 dias de inatividade. A razão de perda 'sem orçamento/não interessado' confirma que o fit orçamentário e o interesse fundamental do cliente nunca foram validados.",Má Qualificação e Abandono do Deal,"Engajamento insuficiente (apenas 1 atividade), Falta de Champion/Sponsor identificado, Ausência de follow-up adequado",MA_QUALIFICACAO,SIM,"247 dias de inatividade (abandono), Apenas 1 atividade registrada no histórico, Motivo de perda: Cliente sem interesse/orçamento (falha na qualificação BANT)",Qualificação Inicial (O deal nunca deveria ter sido criado ou mantido no pipeline após a primeira falha de contato/interesse),Implementar critérios rigorosos de qualificação (BANT/MEDDIC) antes de criar o deal. Estabelecer cadência mínima de follow-up; deals inativos por mais de 90 dias devem ser revisados ou fechados imediatamente para garantir a saúde do pipeline.,1,0,0,Outro(1),2025-05 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALTA DE ENGAGEMENT, NOVO CLIENTE",
2026-02-02T07:27:01.203Z,DPDD-115942-[GCP] DPDF_Inteligência de Documentos_Gemini,DP/DF - DEFENSORIA PUBLICA DO DISTRITO FEDERAL,NOVO CLIENTE,Lucas Valverde,75001,75001,-,Gobierno,Aceleradores | Incentives,Perdida,FY25-Q3,29-08-2025,538,Acelerador Semântico de Dados | Deal Referral GCP,"A perda deste deal foi resultado de uma qualificação inicial deficiente, onde o orçamento e o interesse do cliente não foram validados. O deal foi subsequentemente abandonado, registrando apenas uma atividade e 310 dias de inatividade, confirmando a falta de prioridade e recursos do cliente para a solução.",Má Qualificação (falha em validar orçamento e interesse/prioridade do cliente),"Abandono do Deal (310 dias de inatividade), Falta de Sponsor/Champion para impulsionar a iniciativa, Motivo de perda 'sem orçamento' indica falha na validação do B do BANT",MA_QUALIFICACAO,SIM,"Inatividade extrema (310 dias), Volume de atividades extremamente baixo (1 ação), Motivo de perda relacionado a falta de orçamento/interesse, indicando que a dor não era crítica ou o timing estava errado, Ausência de histórico documentado no CRM",Fase de Qualificação Inicial (o deal nunca deveria ter entrado no pipeline ou deveria ter sido desqualificado rapidamente após o primeiro contato),"Implementar critérios de desqualificação rigorosos (exit criteria) para deals com engajamento zero após 30 dias. Priorizar a validação do Orçamento (Budget) e do Interesse/Prioridade (Need/Pain) em novos clientes, especialmente no setor público, antes de investir tempo adicional.",1,0,0,Outro(1),2025-03 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"QUALIFICACAO RUIM, ABANDONO, SEM BUDGET, SETOR PUBLICO",
2026-02-02T07:27:01.203Z,SSDC-114064--[GCP] SESC NACIONAL_Implementação DW,SESC-SERVICO SOCIAL DO COMERCIO-ADMINISTRACAO REGIONAL DO DF,NOVO CLIENTE,Lucas Valverde,60000,24800,-,Gobierno,GCP Consumption | Incentives,Perdida,FY25-Q3,29-08-2025,407,GCP Consumo Nuevo | PSF Data,"O deal foi perdido devido à má qualificação inicial, resultando em um motivo de perda de 'Sem orçamento/interesse'. A falha mais crítica foi a gestão do pipeline, pois o deal foi completamente abandonado após o primeiro contato, registrando 365 dias de inatividade.",Má Qualificação e Abandono do Deal,"Falta de Engajamento/Cadência (apenas 1 atividade), Ausência de Champion ou Sponsor identificado, Falha em Implicar a Dor (Implicate the Pain - MEDDIC)",MA_QUALIFICACAO,SIM,"Inatividade de 365 dias (abandono total), Apenas 1 atividade registrada no histórico, Perda na fase 0% (indica falha na qualificação inicial), Motivo de perda 'Cliente sin presupuesto / El cliente no está interesado'","Qualificação Inicial (O deal morreu logo após o contato inicial, na fase de prospecção)",Implementar critérios rigorosos de desqualificação (disqualification) para novos clientes que não demonstrem orçamento ou interesse imediato (BANT/MEDDIC). Deals com 0% de progresso e inatividade superior a 30 dias devem ser encerrados proativamente para limpar o pipeline e focar em oportunidades qualificadas.,1,0,0,Outro(1),2024-12 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, MA QUALIFICACAO, NOVO CLIENTE, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,DPDD-118053--[GCP] DPDF_Processos de Conciliação/Mediação_Acordos_Gemini,DP/DF - DEFENSORIA PUBLICA DO DISTRITO FEDERAL,NOVO CLIENTE,Lucas Valverde,5000,5000,-,Gobierno,Incentives,Perdida,FY25-Q3,31-07-2025,286,PSF Data,"O deal foi perdido primariamente devido à má qualificação inicial, evidenciada pela falta de orçamento e interesse do cliente. A situação foi agravada pelo abandono completo do processo, resultando em 217 dias de inatividade e apenas uma ação registrada. O baixo engajamento impediu qualquer progresso ou estabelecimento de valor.",Má Qualificação (Falha em BANT/MEDDIC) e Abandono,"Inatividade e falta de follow-up (217 dias), Falha na identificação de Budget (B) e Interesse (N), Ausência de Champion/Sponsor",MA_QUALIFICACAO,SIM,"Inatividade extrema (217 dias), Apenas 1 atividade registrada no CRM, Motivo de perda explícito: 'Cliente sin presupuesto / El cliente no está interesado', Deal em 0% com descrição 'Acelerador' (indica desalinhamento de status)",Qualificação Inicial (O deal nunca deveria ter avançado ou deveria ter sido fechado como perdido muito antes),"Implementar critérios de desqualificação rigorosos (fail fast) para deals sem orçamento ou interesse claro. Se o deal não for prioridade, deve ser fechado imediatamente, e não deixado inativo por longos períodos, poluindo o pipeline.",1,0,0,Outro(1),2025-06 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALHA BANT, NOVO CLIENTE, PEQUENO VALOR",
2026-02-02T07:27:01.203Z,DPDU-115385--DPE DF - IA,Defensoria Pública da União,NOVO CLIENTE,Lucas Valverde,20000,20000,-,Gobierno,Aceleradores,Perdida,FY25-Q3,30-07-2025,346,Aplicativo de bot e acelerador CCAI,"O deal foi perdido devido à má qualificação inicial e abandono completo. Com apenas uma atividade registrada e 339 dias de inatividade, o interesse e o orçamento do novo cliente (DPU) nunca foram validados, resultando em uma perda precoce por falta de engajamento e prioridade.",Má qualificação (falha em validar orçamento e interesse) e abandono do deal.,"Engajamento insuficiente (apenas 1 ação), Falta de Champion/Sponsor interno, Processo de decisão e orçamento não mapeados (Setor Público)",MA_QUALIFICACAO,SIM,"Inatividade extrema (339 dias), Perda na fase 0% (qualificação inicial), Motivo de perda: Cliente sem orçamento/interesse, Apenas 1 ponto de contato registrado",Qualificação inicial (Fase 0%). O deal estagnou imediatamente após o contato inicial.,Implementar critérios rigorosos de desqualificação (exit criteria) para deals com baixo engajamento e sem validação de orçamento/interesse. Não permitir que deals permaneçam abertos por mais de 30 dias sem atividade significativa ou validação de Champion.,1,0,0,Outro(1),2025-02 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SETOR PUBLICO, FALTA DE CHAMPION",
2026-02-02T07:27:01.203Z,[GCP] AGU_Triagem de Processos Juduciais_VertexAI,Advocacia-Geral da União,NOVO CLIENTE,Lucas Valverde,169200,169200,-,Gobierno,GCP Services,Perdida,FY25-Q3,31-07-2025,643,Servicios Profesionales GCP Data,"A oportunidade foi perdida primariamente devido a uma falha crítica na qualificação, especificamente na confirmação de orçamento e interesse do cliente, apesar do alto investimento em provas de conceito (MVP) e escopo de trabalho (SOW). A ausência de qualquer atividade registrada no CRM indica que o deal foi abandonado após a entrega técnica, resultando em uma perda por falta de engajamento e aprovação orçamentária.",Má Qualificação (Budget e Economic Buyer) e Abandono do Deal,"Ausência de Champion forte para defender o projeto internamente, Falta de cadência e follow-up (0 ações registradas), Investimento excessivo em recursos técnicos (MVP/SOW) sem confirmação de BANT",MA_QUALIFICACAO,SIM,"0 ações registradas no CRM, indicando abandono ou falta de gestão ativa, Perda registrada meses após a data de fechamento esperada (31/07/2025 vs 02/02/2026), Motivo de perda 'Cliente sin presupuesto' após a conclusão de um MVP e SOW detalhado",Fase de Aprovação Orçamentária/Decisão (após a entrega do MVP e SOW). O deal morreu na mesa do Economic Buyer.,"Implementar um gate de qualificação rigoroso (MEDDIC) antes de alocar recursos para MVPs e SOWs. O Budget e o Economic Buyer devem ser confirmados antes de avançar para a fase de solução. Garantir que todo deal ativo tenha uma cadência mínima de follow-up registrada no CRM, evitando o abandono.",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"GCP, VERTEXAI, SETOR PÚBLICO, MÁ QUALIFICAÇÃO, ABANDONO",
2026-02-02T07:27:01.203Z,SDAA-129141--Conectores_AgentSpace_SebraeSP,Sebrae SP,BASE INSTALADA,Luciana Fonseca,1,1,-,Gobierno,GCP Services,Perdida,FY25-Q2,30-06-2025,7,Servicios Profesionales GCP Infra,"O deal foi perdido devido à má qualificação inicial, evidenciada pela falta de interesse e orçamento do cliente, e agravado pelo abandono total do processo. A oportunidade permaneceu inativa por 221 dias, indicando falha na gestão do pipeline e na validação dos requisitos básicos do projeto.",Má Qualificação (falha em validar interesse e orçamento) e Abandono do Deal,"Inatividade extrema (221 dias sem follow-up), Falta de Champion ou Sponsor identificado, Engajamento insuficiente (apenas 1 ação registrada)",MA_QUALIFICACAO,SIM,"Inatividade de 221 dias (abandono), Apenas 1 atividade registrada no histórico, Motivo de perda fundamental ('Cliente sin presupuesto / El cliente no está interesado'), Status Perdida (0%) com longo prazo de fechamento (30/06/2025)",Qualificação Inicial (O deal nunca deveria ter sido criado ou deveria ter sido desqualificado imediatamente após a primeira interação),Reforçar o gate de qualificação (MEDDIC/BANT) para garantir que o cliente tenha interesse e orçamento antes de criar o deal. Implementar alertas de inatividade para desqualificar proativamente deals abandonados após 30 dias.,1,0,0,Reuniones / Videoconferencia(1),2025-06 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, FALHA DE PROCESSO, SEM ORCAMENTO",
2026-02-02T07:27:01.203Z,GDPC-107142-GOVERNO DO PARANA - CASA CIVIL-,GOVERNO DO PARANA - CASA CIVIL,NOVO CLIENTE,Gabriel Leick,75000,42000,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY25-Q4,30-10-2025,618,GCP Consumo | Servicios Profesionales GCP Data,"A oportunidade foi perdida devido à ausência total de engajamento (0 ações registradas) e à falta de resposta do cliente, que era novo. Isso indica que o deal foi abandonado ou que a qualidade do contato inicial era extremamente baixa, resultando em uma perda por inatividade antes mesmo de qualquer qualificação real.",Abandono do deal e falha na qualificação inicial (Zero atividade e cliente novo sem resposta),"Má qualidade do lead/contato inicial, Ausência de Champion/Sponsor, Falta de cadência de follow-up (0 ações)",ABANDONO,SIM,"0 ações registradas no CRM, Motivo de perda: 'No responde, No contesta', Inatividade total desde a criação do deal",Criação/Entrada no funil (O deal nunca saiu da estaca zero),Implementar um processo rigoroso de desqualificação rápida (fast-fail) para leads que não respondem após a primeira tentativa. Garantir que todo deal aberto tenha um mínimo de atividade e contato validado antes de ser considerado uma oportunidade real.,0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"ABANDONO, FALHA ENGAGEMENT, MA QUALIFICACAO, GOVERNO",
2026-02-02T07:27:01.203Z,[GCP] AGU_Agent Builder Search & Conversation_Gemini,Advocacia-Geral da União,NOVO CLIENTE,Lucas Valverde,60000,51200,-,Gobierno,Aceleradores | GCP Consumption,Perdida,FY25-Q3,31-07-2025,504,Pesquisa Contextual | GCP Consumo,"A oportunidade foi perdida devido à má qualificação inicial, resultando em falta de interesse e orçamento por parte do cliente. O deal ficou abandonado por 339 dias, indicando que o projeto nunca foi uma prioridade para a Advocacia-Geral da União.",Má qualificação e abandono do deal (falta de follow-up e critérios de desqualificação).,"Cliente sem orçamento definido (falha no B de BANT), Falta de Champion/Sponsor interno para impulsionar a iniciativa, Perda para o status quo (cliente não estava interessado o suficiente)",MA_QUALIFICACAO,SIM,"Inatividade extrema (339 dias), Deal perdido na fase 0% (indica que nunca houve avanço real), Motivo de perda 'Cliente sin presupuesto / El cliente no está interesado', Descrição indicando que a precificação estava 'em desenvolvimento'",Fase de Qualificação Inicial (o deal estagnou após a primeira atividade e foi abandonado antes de qualquer avanço significativo).,"Implementar critérios rigorosos de desqualificação (DQ) para deals que ficam inativos por mais de 30-60 dias. Garantir que o BANT (Budget, Authority, Need, Timing) seja validado antes de registrar a oportunidade, especialmente em novos clientes do setor público. Evitar manter deals com 'calculadora em desenvolvimento' por longos períodos.",1,0,0,Outro(1),2025-02 (1 atividades),N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM BUDGET, GOVERNO, GCP",
2026-02-02T07:27:01.203Z,[GCP] CSJT_Aplicação que consome as chamadas do Gemini_Projeto GALILEU,Conselho Superior da Justiça de Trabalho,NOVO CLIENTE,Lucas Valverde,110000,101200,-,Gobierno,GCP Consumption | GCP Services,Perdida,FY25-Q3,28-08-2025,671,GCP Consumo | Servicios Profesionales GCP Data,"O deal foi perdido devido à má qualificação inicial, evidenciada pela ausência de orçamento e interesse do cliente. A falta total de engajamento (0 atividades) e o registro tardio da perda indicam que o deal foi abandonado no pipeline sem nunca ter sido trabalhado ativamente.",Má Qualificação (falha em verificar orçamento e interesse do cliente novo),"Abandono do Deal (0 atividades registradas), Falta de Champion ou Sponsor identificado, Registro tardio da perda no CRM",MA_QUALIFICACAO,SIM,"Ausência total de atividades (0 ações), Deal perdido com 0% de progresso no CRM, Motivo da perda: Cliente sin presupuesto / El cliente no está interesado, Perda registrada meses após a data de fechamento esperada",Fase de Qualificação (Discovery). O deal nunca deveria ter sido aceito no pipeline ou deveria ter sido desqualificado imediatamente após a primeira tentativa de contato sem sucesso.,"Implementar um processo de desqualificação rápida ('fast-fail') para deals de novos clientes que não demonstrem BANT (Budget, Authority, Need, Timing) ou engajamento mínimo (ex: 15 dias sem atividade). Priorizar a identificação do Economic Buyer e Champion antes de alocar recursos internos (como o desenvolvimento da calculadora).",0,0,0,N/A,N/A,N/A,0,0,0,0,0,N/A,SEM DADOS,N/A,0,"MA QUALIFICACAO, ABANDONO, SEM ORCAMENTO, NOVO CLIENTE",
